Time,Container,From,To,CTMType
11/30/2021 18:20,S0025370681,RTG21,CC1_110_B_4,CheToStack
11/30/2021 18:21,MRKU5304083,RTG16,MM6_620_D_2,CheToStack
11/30/2021 18:21,CAIU9138435,RTG24,DD2_272_C_2,CheToStack
11/30/2021 18:21,MSDU1739593,RTG27,EE5_543_C_2,CheToStack
11/30/2021 18:21,S0025370698,RTG20,CC3_429_E_1,CheToStack
11/30/2021 18:22,FFAU2334674,RTG23,EE1_162_E_4,CheToStack
11/30/2021 18:22,MSDU8325851,RTG24,DD2_272_C_3,CheToStack
11/30/2021 18:22,S0025370718,RTG27,227044,CheToTruck
11/30/2021 18:23,TRHU7183366,RTG21,CC1_128_C_3,CheToStack
11/30/2021 18:23,HDMU4775554,RTG25,DD6_624_A_3,CheToStack
11/30/2021 18:23,TRHU7818805,RTG26,EE2_304_D_3,CheToStack
11/30/2021 18:23,MSCU5122230,RTG24,DD2_272_C_4,CheToStack
11/30/2021 18:24,MEDU5417108,RTG27,EE5_543_B_2,CheToStack
11/30/2021 18:24,MSMU7634430,RTG24,DD2_272_D_3,CheToStack
11/30/2021 18:24,MSMU7466770,RTG26,EE2_304_D_4,CheToStack
11/30/2021 18:24,MSDU4262415,RTG23,EE1_174_F_2,CheToStack
11/30/2021 18:24,MSDU1561747,RTG20,CC3_429_E_2,CheToStack
11/30/2021 18:25,S0025370740,RTG21,CC1_128_C_4,CheToStack
11/30/2021 18:25,MSDU1654496,RTG27,EE5_543_B_3,CheToStack
11/30/2021 18:25,TGHU9722300,RTG16,Unknown,CheToTruck
11/30/2021 18:25,MSDU4262415,RTG23,EE1_174_F_3,CheToStack
11/30/2021 18:26,TCLU9101767,RTG24,DD2_268_B_3,CheToStack
11/30/2021 18:26,MRKU8979347,RTG20,CC3_429_F_1,CheToStack
11/30/2021 18:26,MEDU2664974,RTG27,EE5_543_C_3,CheToStack
11/30/2021 18:26,TGBU4855946,RTG23,EE1_174_F_4,CheToStack
11/30/2021 18:27,S0025370763,RTG28,CC5_514_F_1,CheToStack
11/30/2021 18:27,S0025370772,RTG21,CC1_143_D_4,CheToStack
11/30/2021 18:27,MSDU7082660,RTG24,DD2_268_B_4,CheToStack
11/30/2021 18:27,S0025370779,RTG27,EE5_543_C_4,CheToStack
11/30/2021 18:28,FFAU4138794,RTG24,DD2_268_D_3,CheToStack
11/30/2021 18:28,TGBU5845602,RTG28,CC5_514_F_2,CheToStack
11/30/2021 18:29,TRLU7044559,RTG23,EE1_182_D_2,CheToStack
11/30/2021 18:29,TLLU5145810,RTG21,CC1_146_C_4,CheToStack
11/30/2021 18:29,MEDU4909504,RTG24,DD2_268_D_4,CheToStack
11/30/2021 18:30,SMCU1019697,RTG26,EE2_316_C_3,CheToStack
11/30/2021 18:30,MSCU5251237,RTG28,CC5_514_F_3,CheToStack
11/30/2021 18:30,TGHU6052673,RTG23,EE1_182_D_3,CheToStack
11/30/2021 18:30,MEDU9482230,RTG22,MM5_586_B_4,CheToStack
11/30/2021 18:30,MEDU8625928,RTG21,CC1_146_D_4,CheToStack
11/30/2021 18:31,S0025370827,RTG24,DD2_264_D_1,CheToStack
11/30/2021 18:31,MSMU5110389,RTG22,MM5_586_D_5,CheToStack
11/30/2021 18:32,MEDU4968235,RTG23,EE1_182_C_3,CheToStack
11/30/2021 18:32,CAIU7458738,RTG28,322305,CheToTruck
11/30/2021 18:32,S0025370844,RTG21,CC1_150_E_3,CheToStack
11/30/2021 18:32,S0025370857,RTG23,EE1_182_D_4,CheToStack
11/30/2021 18:33,CAIU7251400,RTG22,Unknown,CheToTruck
11/30/2021 18:33,S0025370862,RTG21,CC1_150_C_4,CheToStack
11/30/2021 18:33,MEDU8990176,RTG24,DD2_264_D_2,CheToStack
11/30/2021 18:33,MRSU4326481,RTG28,CC5_514_E_1,CheToStack
11/30/2021 18:33,S0025370878,RTG23,EE1_182_E_4,CheToStack
11/30/2021 18:33,FTAU1508402,RTG27,EE5_543_E_4,CheToStack
11/30/2021 18:34,S0025370879,RTG24,DD2_264_D_3,CheToStack
11/30/2021 18:34,MSMU5110389,RTG22,MM5_586_E_1,CheToStack
11/30/2021 18:34,S0025370886,RTG21,CC1_154_B_2,CheToStack
11/30/2021 18:34,S0025370894,RTG24,DD2_264_D_4,CheToStack
11/30/2021 18:35,MEDU2664974,RTG27,EE5_543_F_1,CheToStack
11/30/2021 18:35,S0025370903,RTG21,CC1_154_B_3,CheToStack
11/30/2021 18:35,S0025370900,RTG28,CC5_514_E_2,CheToStack
11/30/2021 18:35,SMCU1213188,RTG26,EE2_316_C_4,CheToStack
11/30/2021 18:36,FFAU4073986,RTG23,EE1_186_C_3,CheToStack
11/30/2021 18:36,S0025370915,RTG21,CC1_154_B_4,CheToStack
11/30/2021 18:36,MSDU1739593,RTG27,345969,CheToTruck
11/30/2021 18:37,MSCU7641358,RTG28,CC5_514_E_3,CheToStack
11/30/2021 18:37,MRKU3060516,RTG26,EE2_316_D_2,CheToStack
11/30/2021 18:38,BMOU5618328,RTG22,UTR19000,CheToTruck
11/30/2021 18:38,SZLU9263269,RTG23,EE1_190_D_3,CheToStack
11/30/2021 18:38,TCNU2374514,RTG24,DD2_304_F_1,CheToStack
11/30/2021 18:38,TCNU8496398,RTG25,DD5_518_B_2,CheToStack
11/30/2021 18:39,TCLU3039133,RTG27,EE5_541_B_3,CheToStack
11/30/2021 18:39,MSCU5098489,RTG28,CC5_514_D_1,CheToStack
11/30/2021 18:39,MEDU7000073,RTG24,DD2_304_E_2,CheToStack
11/30/2021 18:39,SMCU1247378,RTG26,EE2_316_D_3,CheToStack
11/30/2021 18:39,MSMU6486869,RTG23,EE1_190_D_4,CheToStack
11/30/2021 18:40,MSMU8611574,RTG25,DD5_518_B_3,CheToStack
11/30/2021 18:40,S0025370969,RTG20,CC3_388_E_1,CheToStack
11/30/2021 18:40,MRKU4035502,RTG28,CC5_516_E_2,CheToStack
11/30/2021 18:40,GLDU7384629,RTG24,DD2_304_E_3,CheToStack
11/30/2021 18:41,MSCU7296668,RTG26,EE2_316_D_4,CheToStack
11/30/2021 18:41,MSKU7120195,RTG27,EE5_541_D_2,CheToStack
11/30/2021 18:41,MSMU7268250,RTG25,UTR05049,CheToTruck
11/30/2021 18:41,MSDU8165291,RTG23,EE1_198_D_4,CheToStack
11/30/2021 18:41,TRLU9484520,RTG28,CC5_514_D_3,CheToStack
11/30/2021 18:42,TGCU2148341,RTG21,CC1_169_D_3,CheToStack
11/30/2021 18:42,TCKU3500130,RTG27,EE5_541_D_3,CheToStack
11/30/2021 18:42,INKU2336254,RTG24,222589,CheToTruck
11/30/2021 18:42,MSDU1475438,RTG21,CC1_169_D_4,CheToStack
11/30/2021 18:43,MEDU8144835,RTG23,EE1_198_F_3,CheToStack
11/30/2021 18:43,TGBU7009068,RTG22,MM5_524_C_2,CheToStack
11/30/2021 18:43,S0025371008,RTG28,CC5_514_D_4,CheToStack
11/30/2021 18:43,MSDU2280997,RTG27,EE5_541_D_4,CheToStack
11/30/2021 18:43,S0025370994,RTG20,CC3_388_E_2,CheToStack
11/30/2021 18:44,TEMU9073050,RTG23,EE1_198_F_4,CheToStack
11/30/2021 18:44,MSCU6619431,RTG21,146659,CheToTruck
11/30/2021 18:44,MSMU6165513,RTG28,CC5_514_C_1,CheToStack
11/30/2021 18:45,GIPU4501505,RTG26,EE2_324_F_1,CheToStack
11/30/2021 18:45,CAIU6433782,RTG24,347908,CheToTruck
11/30/2021 18:45,HASU4134597,RTG25,DD5_496_A_4,CheToStack
11/30/2021 18:46,TCNU2807722,RTG20,344282,CheToTruck
11/30/2021 18:46,CARU9964304,RTG28,CC5_514_C_2,CheToStack
11/30/2021 18:46,DFSU2360340,RTG27,345973,CheToTruck
11/30/2021 18:46,UETU5603122,RTG23,EE1_194_C_1,CheToStack
11/30/2021 18:46,MEDU5769731,RTG24,DD2_283_C_4,CheToStack
11/30/2021 18:47,CRSU1221173,RTG24,DD2_283_B_2,CheToStack
11/30/2021 18:47,MEDU4706169,RTG28,CC5_516_C_3,CheToStack
11/30/2021 18:47,FFAU4165090,RTG26,EE2_324_F_2,CheToStack
11/30/2021 18:47,S0025371064,RTG23,EE1_194_D_2,CheToStack
11/30/2021 18:48,TEMU7437575,RTG28,CC5_514_B_1,CheToStack
11/30/2021 18:49,TTNU9625070,RTG26,EE2_324_F_3,CheToStack
11/30/2021 18:49,MEDU7775306,RTG22,345973,CheToTruck
11/30/2021 18:49,MEDU4442370,RTG23,EE1_194_C_2,CheToStack
11/30/2021 18:49,TGHU0488680,RTG24,DD2_283_B_3,CheToStack
11/30/2021 18:50,MSMU6589023,RTG28,203092,CheToTruck
11/30/2021 18:50,S0025371100,RTG23,EE1_194_C_3,CheToStack
11/30/2021 18:51,MSMU6475226,RTG20,3208,CheToTruck
11/30/2021 18:51,BEAU5690945,RTG28,CC5_514_B_1,CheToStack
11/30/2021 18:51,MSMU6585352,RTG26,EE2_324_E_4,CheToStack
11/30/2021 18:51,DRYU2496470,RTG24,DD2_283_B_4,CheToStack
11/30/2021 18:51,MEDU8815743,RTG23,EE1_194_D_3,CheToStack
11/30/2021 18:52,HASU4134597,RTG25,DD5_496_C_4,CheToStack
11/30/2021 18:52,S0025371129,RTG28,CC5_514_B_2,CheToStack
11/30/2021 18:52,S0025371138,RTG23,EE1_194_D_4,CheToStack
11/30/2021 18:53,TCNU3144877,RTG22,MM5_524_F_1,CheToStack
11/30/2021 18:53,TCNU6438176,RTG25,DD5_496_F_3,CheToStack
11/30/2021 18:53,FFAU4162532,RTG26,EE2_324_C_2,CheToStack
11/30/2021 18:54,MSMU7473254,RTG22,Unknown,CheToTruck
11/30/2021 18:54,S0025371163,RTG23,EE1_194_A_1,CheToStack
11/30/2021 18:54,FSCU6059155,RTG25,DD5_496_E_4,CheToStack
11/30/2021 18:55,FCIU8893698,RTG24,110512,CheToTruck
11/30/2021 18:55,CAIU8334109,RTG28,352427,CheToTruck
11/30/2021 18:55,CAIU7832410,RTG26,EE2_328_F_4,CheToStack
11/30/2021 18:56,CAIU7832410,RTG26,EE2_328_B_2,CheToStack
11/30/2021 18:56,GLDU7384629,RTG24,DD2_304_B_4,CheToStack
11/30/2021 18:56,TCKU3673562,RTG27,215837,CheToTruck
11/30/2021 18:56,S0025366093,RTG21,CC1_227_E_3,CheToStack
11/30/2021 18:57,TLLU5049611,RTG25,216088,CheToTruck
11/30/2021 18:57,MSMU6278166,RTG22,MM5_508_E_1,CheToStack
11/30/2021 18:57,MSCU5326296,RTG23,EE1_202_F_4,CheToStack
11/30/2021 18:57,GLDU5591144,RTG21,CC1_227_B_1,CheToStack
11/30/2021 18:58,MSKU1918486,RTG26,EE2_328_B_3,CheToStack
11/30/2021 18:58,TGHU1248175,RTG21,CC1_227_C_4,CheToStack
11/30/2021 18:58,FFAU4156015,RTG22,MM5_508_E_2,CheToStack
11/30/2021 18:58,S0025371217,RTG25,DD5_496_A_1,CheToStack
11/30/2021 18:59,MSMU6475057,RTG23,EE1_202_A_1,CheToStack
11/30/2021 19:00,S0025371242,RTG28,CC5_562_F_3,CheToStack
11/30/2021 19:00,FCIU3939965,RTG21,226046,CheToTruck
11/30/2021 19:00,CAIU7124520,RTG22,UTR5879,CheToTruck
11/30/2021 19:00,CAXU4686612,RTG24,DD2_260_F_1,CheToStack
11/30/2021 19:00,FSCU6059155,RTG25,DD5_496_A_2,CheToStack
11/30/2021 19:00,AMFU8910274,RTG20,210791,CheToTruck
11/30/2021 19:01,MSDU2428410,RTG27,EE5_539_C_2,CheToStack
11/30/2021 19:01,INKU2289888,RTG24,DD2_260_F_2,CheToStack
11/30/2021 19:01,TCNU6438176,RTG25,DD5_496_A_3,CheToStack
11/30/2021 19:02,TTNU4054261,RTG28,CC5_562_D_2,CheToStack
11/30/2021 19:02,TGBU4805462,RTG23,EE1_226_B_2,CheToStack
11/30/2021 19:02,S0025371278,RTG16,MM6_610_D_5,CheToStack
11/30/2021 19:02,MSDU8282934,RTG26,EE2_294_D_3,CheToStack
11/30/2021 19:02,FFAU1718464,RTG22,MM5_528_E_2,CheToStack
11/30/2021 19:03,MSCU5487053,RTG24,225185,CheToTruck
11/30/2021 19:03,FFAU2032268,RTG22,MM5_528_E_3,CheToStack
11/30/2021 19:03,MSMU6320116,RTG23,EE1_226_C_3,CheToStack
11/30/2021 19:03,BEAU6354776,RTG28,CC5_562_A_1,CheToStack
11/30/2021 19:04,TCLU5284042,RTG16,MM6_610_D_5,CheToStack
11/30/2021 19:04,INKU2289888,RTG24,DD2_260_D_2,CheToStack
11/30/2021 19:04,FFAU1656608,RTG22,UTR20220,CheToTruck
11/30/2021 19:05,S0025371307,RTG25,DD5_529_C_2,CheToStack
11/30/2021 19:05,MEDU7941829,RTG23,EE1_226_A_1,CheToStack
11/30/2021 19:05,MEDU4607187,RTG16,UTR5876,CheToTruck
11/30/2021 19:05,MSMU6335590,RTG26,174654,CheToTruck
11/30/2021 19:05,S0025371294,RTG28,107601,CheToTruck
11/30/2021 19:06,MSDU2298189,RTG25,DD5_529_C_3,CheToStack
11/30/2021 19:06,CAXU4686612,RTG24,DD2_260_D_3,CheToStack
11/30/2021 19:07,TCLU5284042,RTG16,MM6_610_F_1,CheToStack
11/30/2021 19:07,MSCU4370777,RTG24,DD2_260_D_4,CheToStack
11/30/2021 19:07,MSDU2297710,RTG25,219187,CheToTruck
11/30/2021 19:07,S0025371287,RTG27,EE5_539_E_1,CheToStack
11/30/2021 19:08,CRSU9110957,RTG22,MM5_486_D_2,CheToStack
11/30/2021 19:08,S0025371350,RTG16,MM6_610_E_2,CheToStack
11/30/2021 19:09,HDMU6743941,RTG22,MM5_486_D_3,CheToStack
11/30/2021 19:10,CIPU5174933,RTG16,MM6_610_E_3,CheToStack
11/30/2021 19:10,FFAU1740370,RTG24,DD2_280_C_3,CheToStack
11/30/2021 19:10,NYKU5218904,RTG25,DD5_540_B_4,CheToStack
11/30/2021 19:11,S0025371373,RTG27,EE5_546_B_2,CheToStack
11/30/2021 19:11,MEDU8350585,RTG26,EE2_300_F_1,CheToStack
11/30/2021 19:12,BEAU5718087,RTG22,Unknown,CheToTruck
11/30/2021 19:12,TGHU9140510,RTG24,DD2_280_C_4,CheToStack
11/30/2021 19:12,S0025371396,RTG23,EE1_226_E_2,CheToStack
11/30/2021 19:13,MSMU6495829,RTG28,85826,CheToTruck
11/30/2021 19:13,S0025368044,RTG26,EE2_300_F_2,CheToStack
11/30/2021 19:13,TGBU7493687,RTG25,DD5_540_A_2,CheToStack
11/30/2021 19:13,MSMU6489087,RTG23,EE1_226_E_3,CheToStack
11/30/2021 19:14,S0025371414,RTG24,DD2_286_A_2,CheToStack
11/30/2021 19:14,S0025371427,RTG25,78665,CheToTruck
11/30/2021 19:14,MSMU8870560,RTG23,EE1_226_A_1,CheToStack
11/30/2021 19:15,CAIU7571765,RTG27,EE5_546_B_3,CheToStack
11/30/2021 19:16,CARU5785276,RTG24,DD2_286_A_3,CheToStack
11/30/2021 19:16,CAIU7458738,RTG28,CC5_514_B_2,CheToStack
11/30/2021 19:16,MEDU4527610,RTG27,EE5_546_C_3,CheToStack
11/30/2021 19:17,TCNU2533004,RTG26,324849,CheToTruck
11/30/2021 19:18,MSCU5251237,RTG28,CC5_516_E_4,CheToStack
11/30/2021 19:18,TGCU5004780,RTG27,EE5_546_C_4,CheToStack
11/30/2021 19:18,MSMU5426910,RTG24,DD2_290_A_4,CheToStack
11/30/2021 19:19,FFAU4161979,RTG23,EE1_178_A_1,CheToStack
11/30/2021 19:19,TGBU5845602,RTG28,322305,CheToTruck
11/30/2021 19:19,MSMU8611574,RTG25,Unknown,CheToTruck
11/30/2021 19:20,MSDU7985383,RTG24,DD2_290_E_4,CheToStack
11/30/2021 19:20,S0025371488,RTG27,EE5_550_C_2,CheToStack
11/30/2021 19:21,S0025371508,RTG27,EE5_550_A_3,CheToStack
11/30/2021 19:21,TGHU4737360,RTG24,Unknown,CheToTruck
11/30/2021 19:22,MSDU4272753,RTG21,CC2_268_C_2,CheToStack
11/30/2021 19:22,MRKU2858348,RTG25,DD5_496_B_4,CheToStack
11/30/2021 19:22,S0025371515,RTG27,EE5_550_F_4,CheToStack
11/30/2021 19:22,MSDU7985383,RTG24,DD2_290_C_2,CheToStack
11/30/2021 19:23,SMCU1218410,RTG25,203092,CheToTruck
11/30/2021 19:23,MSKU0232125,RTG21,CC2_268_C_3,CheToStack
11/30/2021 19:23,MEDU8537766,RTG26,344165,CheToTruck
11/30/2021 19:23,SMCU1229306,RTG22,MM5_490_C_2,CheToStack
11/30/2021 19:23,TRHU5979288,RTG23,EE1_170_E_3,CheToStack
11/30/2021 19:23,MSMU5426910,RTG24,DD2_290_C_3,CheToStack
11/30/2021 19:24,TGBU7009068,RTG16,86668,CheToTruck
11/30/2021 19:24,SEKU4010588,RTG27,EE5_550_B_4,CheToStack
11/30/2021 19:25,TGBU7009068,RTG16,86668,CheToTruck
11/30/2021 19:25,FSCU8806007,RTG28,CC3_448_E_1,CheToStack
11/30/2021 19:25,S0025371488,RTG27,EE5_550_D_1,CheToStack
11/30/2021 19:25,GCXU5567345,RTG21,UTR5879,CheToTruck
11/30/2021 19:25,TGBU5481136,RTG24,DD2_290_C_4,CheToStack
11/30/2021 19:26,MEDU4569493,RTG28,CC3_450_E_2,CheToStack
11/30/2021 19:26,SUDU6760340,RTG22,MM5_490_C_3,CheToStack
11/30/2021 19:26,DFSU6578005,RTG23,EE1_170_E_4,CheToStack
11/30/2021 19:26,S0025371564,RTG27,EE5_550_D_2,CheToStack
11/30/2021 19:27,TGHU9205586,RTG22,MM5_490_C_4,CheToStack
11/30/2021 19:27,SEKU4010588,RTG27,EE5_550_D_3,CheToStack
11/30/2021 19:27,SEGU6848493,RTG28,UTR05049,CheToTruck
11/30/2021 19:28,SMCU1170701,RTG16,MM5_524_E_1,CheToStack
11/30/2021 19:28,MSMU5447699,RTG23,EE1_170_A_1,CheToStack
11/30/2021 19:28,S0025371597,RTG22,MM5_490_A_4,CheToStack
11/30/2021 19:28,S0025371508,RTG27,EE5_550_C_1,CheToStack
11/30/2021 19:28,MSCU4714002,RTG25,113901,CheToTruck
11/30/2021 19:29,S0025371610,RTG16,MM5_524_E_2,CheToStack
11/30/2021 19:29,S0025371515,RTG27,EE5_550_C_2,CheToStack
11/30/2021 19:30,S0025371616,RTG22,230825,CheToTruck
11/30/2021 19:30,TEMU8604018,RTG28,111849,CheToTruck
11/30/2021 19:30,TRLU4882603,RTG16,MM5_524_D_2,CheToStack
11/30/2021 19:31,TCNU7916114,RTG21,CC1_220_A_3,CheToStack
11/30/2021 19:31,MRKU4919735,RTG24,DD1_168_B_3,CheToStack
11/30/2021 19:31,S0025371597,RTG22,MM5_490_F_1,CheToStack
11/30/2021 19:32,SMCU1037474,RTG16,MM5_524_F_3,CheToStack
11/30/2021 19:32,TCLU7726673,RTG24,DD1_168_B_4,CheToStack
11/30/2021 19:32,TCLU7735680,RTG27,EE5_550_C_3,CheToStack
11/30/2021 19:33,SMCU1013087,RTG16,MM5_524_D_3,CheToStack
11/30/2021 19:33,S0025371673,RTG25,DD6_658_B_2,CheToStack
11/30/2021 19:34,MSCU5828376,RTG24,324718,CheToTruck
11/30/2021 19:34,S0025371678,RTG23,EE1_158_F_1,CheToStack
11/30/2021 19:34,TRHU8004608,RTG16,MM5_524_D_4,CheToStack
11/30/2021 19:34,SEGU4705451,RTG26,EE2_290_E_5,CheToStack
11/30/2021 19:34,CAAU5847698,RTG21,CC1_220_C_1,CheToStack
11/30/2021 19:34,TGBU5980496,RTG27,112447,CheToTruck
11/30/2021 19:35,FCIU8251698,RTG24,DD1_168_C_4,CheToStack
11/30/2021 19:35,S0025371683,RTG25,DD6_658_B_3,CheToStack
11/30/2021 19:35,S0025371700,RTG21,CC1_220_C_2,CheToStack
11/30/2021 19:35,S0025371698,RTG23,EE1_158_F_2,CheToStack
11/30/2021 19:36,TCLU9863994,RTG26,EE2_290_D_5,CheToStack
11/30/2021 19:36,MEDU7899523,RTG24,DD1_168_D_4,CheToStack
11/30/2021 19:36,TGBU5980496,RTG27,EE5_550_A_2,CheToStack
11/30/2021 19:36,MSMU6230882,RTG28,180258,CheToTruck
11/30/2021 19:36,TGBU5933426,RTG21,CC1_220_C_3,CheToStack
11/30/2021 19:37,MSDU4111297,RTG25,199522,CheToTruck
11/30/2021 19:37,MSMU6242986,RTG23,EE1_158_A_1,CheToStack
11/30/2021 19:37,TCNU1442785,RTG21,CC1_220_C_4,CheToStack
11/30/2021 19:38,FSCU4738692,RTG26,UTR19000,CheToTruck
11/30/2021 19:38,SMCU1085404,RTG28,CC5_518_E_3,CheToStack
11/30/2021 19:39,FBLU0047443,RTG21,Unknown,CheToTruck
11/30/2021 19:40,CAIU4608182,RTG24,DD1_238_A_4,CheToStack
11/30/2021 19:40,TCLU9863994,RTG26,EE2_290_C_1,CheToStack
11/30/2021 19:41,SEKU4010588,RTG27,EE5_550_F_3,CheToStack
11/30/2021 19:41,CAIU4716633,RTG24,DD1_238_D_3,CheToStack
11/30/2021 19:42,S0025371781,RTG21,UTR5547,CheToTruck
11/30/2021 19:42,TEMU8430826,RTG24,DD1_238_D_4,CheToStack
11/30/2021 19:42,MEDU9482230,RTG16,UTR5879,CheToTruck
11/30/2021 19:42,S0025371790,RTG25,DD6_658_A_1,CheToStack
11/30/2021 19:42,MSDU7507810,RTG20,Unknown,CheToTruck
11/30/2021 19:43,S0025371798,RTG28,CC5_518_A_2,CheToStack
11/30/2021 19:43,SEGU4705451,RTG26,EE2_290_C_2,CheToStack
11/30/2021 19:43,S0025371564,RTG27,112447,CheToTruck
11/30/2021 19:43,S0025371805,RTG23,EE1_132_C_1,CheToStack
11/30/2021 19:44,TGHU6861148,RTG28,CC5_518_D_4,CheToStack
11/30/2021 19:44,S0025371790,RTG25,346699,CheToTruck
11/30/2021 19:45,S0025368805,RTG20,CC3_432_E_4,CheToStack
11/30/2021 19:45,FCIU9176897,RTG23,EE1_132_A_1,CheToStack
11/30/2021 19:45,S0025371834,RTG21,CC1_208_C_4,CheToStack
11/30/2021 19:45,MSMU7172137,RTG26,EE2_290_C_3,CheToStack
11/30/2021 19:46,FCIU8915518,RTG28,CC5_518_A_1,CheToStack
11/30/2021 19:46,S0025371854,RTG21,285586,CheToTruck
11/30/2021 19:46,GLDU7517228,RTG16,MM5_586_E_2,CheToStack
11/30/2021 19:47,TEMU8430826,RTG24,318732,CheToTruck
11/30/2021 19:47,MEDU7393160,RTG26,EE2_290_C_4,CheToStack
11/30/2021 19:47,S0025371869,RTG21,285586,CheToTruck
11/30/2021 19:48,MAEU4136184,RTG25,89668,CheToTruck
11/30/2021 19:48,SUDU5977691,RTG16,MM5_586_E_3,CheToStack
11/30/2021 19:48,S0025371869,RTG21,CC1_208_A_1,CheToStack
11/30/2021 19:49,GLDU7401602,RTG20,CC3_418_D_1,CheToStack
11/30/2021 19:49,MSMU6334070,RTG16,MM5_586_B_4,CheToStack
11/30/2021 19:50,MSMU6604745,RTG28,315833,CheToTruck
11/30/2021 19:50,GLDU0445492,RTG25,163160,CheToTruck
11/30/2021 19:51,S0025368926,RTG20,CC3_418_E_4,CheToStack
11/30/2021 19:51,MSMU8397020,RTG23,EE1_128_D_1,CheToStack
11/30/2021 19:52,S0025371952,RTG27,327580,CheToTruck
11/30/2021 19:52,S0025368044,RTG26,EE2_300_D_2,CheToStack
11/30/2021 19:53,MEDU8942516,RTG23,EE1_128_A_1,CheToStack
11/30/2021 19:54,DFSU7128276,RTG20,UTR20220,CheToTruck
11/30/2021 19:54,MSKU8918385,RTG27,EE5_578_F_2,CheToStack
11/30/2021 19:54,MEDU8350585,RTG26,EE2_300_D_3,CheToStack
11/30/2021 19:55,MRSU5192849,RTG25,DD6_722_A_2,CheToStack
11/30/2021 19:55,MEDU8020541,RTG23,EE1_128_F_2,CheToStack
11/30/2021 19:55,MSMU7164846,RTG21,Unknown,CheToTruck
11/30/2021 19:56,TEMU6822540,RTG26,EE2_300_D_4,CheToStack
11/30/2021 19:56,S0025372009,RTG25,DD6_722_B_2,CheToStack
11/30/2021 19:56,MEDU7115956,RTG27,EE5_578_F_3,CheToStack
11/30/2021 19:56,BMOU5634102,RTG23,EE1_128_D_2,CheToStack
11/30/2021 19:57,MSMU6657133,RTG27,EE5_578_B_3,CheToStack
11/30/2021 19:58,S0025372040,RTG23,EE1_128_A_1,CheToStack
11/30/2021 19:58,TGHU9353080,RTG27,346713,CheToTruck
11/30/2021 19:59,MSKU1420148,RTG21,111041,CheToTruck
11/30/2021 19:59,TXGU5384530,RTG22,350322,CheToTruck
11/30/2021 20:00,MSMU6608139,RTG26,EE2_294_C_3,CheToStack
11/30/2021 20:01,S0025370681,RTG21,CC1_110_E_3,CheToStack
11/30/2021 20:01,MEDU7778748,RTG24,DD3_380_C_4,CheToStack
11/30/2021 20:01,TLLU7924070,RTG27,EE5_558_F_1,CheToStack
11/30/2021 20:01,S0025372009,RTG25,DD6_722_A_3,CheToStack
11/30/2021 20:02,MEDU8513888,RTG26,EE2_294_C_4,CheToStack
11/30/2021 20:02,MEDU7785161,RTG21,CC1_110_A_1,CheToStack
11/30/2021 20:02,S0025372101,RTG24,DD3_380_B_4,CheToStack
11/30/2021 20:02,S0025372102,RTG23,EE1_120_B_2,CheToStack
11/30/2021 20:03,YMLU5157104,RTG27,348509,CheToTruck
11/30/2021 20:03,TGCU0227626,RTG25,Unknown,CheToTruck
11/30/2021 20:03,INBU5124723,RTG21,CC1_110_A_2,CheToStack
11/30/2021 20:04,MSMU7953572,RTG23,79062,CheToTruck
11/30/2021 20:04,S0025372123,RTG20,CC2_346_D_4,CheToStack
11/30/2021 20:04,MSDU7729397,RTG21,111041,CheToTruck
11/30/2021 20:05,S0025372153,RTG25,DD6_712_D_2,CheToStack
11/30/2021 20:06,MSMU7690732,RTG23,EE1_112_F_4,CheToStack
11/30/2021 20:06,MSMU8224359,RTG27,207587,CheToTruck
11/30/2021 20:06,CAIU7768625,RTG20,CC2_346_A_1,CheToStack
11/30/2021 20:06,TGBU4819682,RTG26,EE2_286_B_2,CheToStack
11/30/2021 20:06,MEDU7860476,RTG24,348998,CheToTruck
11/30/2021 20:06,S0025370656,RTG21,CC1_110_B_1,CheToStack
11/30/2021 20:07,TCNU1600216,RTG25,DD6_712_C_3,CheToStack
11/30/2021 20:07,FSCU9918510,RTG16,MM6_646_D_5,CheToStack
11/30/2021 20:07,MEDU7860476,RTG24,348998,CheToTruck
11/30/2021 20:07,GESU5935808,RTG23,EE1_112_A_1,CheToStack
11/30/2021 20:07,S0025372177,RTG28,CC5_579_F_2,CheToStack
11/30/2021 20:08,TGHU9728669,RTG25,DD6_712_B_3,CheToStack
11/30/2021 20:08,S0025372172,RTG21,CC1_110_B_2,CheToStack
11/30/2021 20:08,SEGU9759358,RTG16,Unknown,CheToTruck
11/30/2021 20:09,TRHU7634731,RTG26,350004,CheToTruck
11/30/2021 20:09,DFSU7775170,RTG20,135663,CheToTruck
11/30/2021 20:09,S0025372195,RTG28,318755,CheToTruck
11/30/2021 20:09,S0025372197,RTG21,319802,CheToTruck
11/30/2021 20:09,MSCU5439369,RTG25,350007,CheToTruck
11/30/2021 20:09,MSMU6245434,RTG24,DD3_386_C_4,CheToStack
11/30/2021 20:09,MSMU8273902,RTG27,EE5_590_E_3,CheToStack
11/30/2021 20:09,FSCU9918510,RTG16,MM6_646_E_2,CheToStack
11/30/2021 20:10,MSMU6120000,RTG23,EE1_120_B_3,CheToStack
11/30/2021 20:10,INBU5124723,RTG21,CC1_110_C_2,CheToStack
11/30/2021 20:10,MSMU7191604,RTG24,353464,CheToTruck
